,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
5273,721033908.0,Existing Customer,58.0,M,1.0,Uneducated,Single,$60K - $80K,Blue,46.0,6.0,3.0,1.0,2541.0,1053.0,1488.0,0.926,4552.0,82.0,0.745,0.414,0.00010469,0.9999
5274,756025233.0,Attrited Customer,43.0,F,4.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,2.0,2422.0,1014.0,1408.0,0.688,2437.0,44.0,0.467,0.419,0.99487,0.00513
5275,711977508.0,Attrited Customer,56.0,F,2.0,Uneducated,Single,Less than $40K,,43.0,1.0,2.0,4.0,1440.0,1211.0,229.0,0.465,2141.0,40.0,0.481,0.841,0.99703,0.00296843
5276,772076208.0,Existing Customer,58.0,M,4.0,College,Single,$80K - $120K,Blue,47.0,6.0,3.0,0.0,26108.0,1146.0,24962.0,0.476,3677.0,70.0,0.892,0.044,6.7657e-05,0.99993
5277,710666583.0,Attrited Customer,29.0,F,1.0,Uneducated,Single,Less than $40K,Blue,36.0,3.0,2.0,4.0,2516.0,2312.0,204.0,0.625,2321.0,36.0,0.5,0.919,0.99684,0.0031619
5278,712369308.0,Attrited Customer,48.0,F,4.0,Doctorate,Divorced,$40K - $60K,Blue,35.0,4.0,3.0,2.0,3646.0,1047.0,2599.0,0.633,1969.0,38.0,0.52,0.287,0.99635,0.00364906
5279,794784633.0,Existing Customer,61.0,F,0.0,Uneducated,Single,$40K - $60K,Blue,55.0,6.0,1.0,2.0,2214.0,2123.0,91.0,0.64,4478.0,77.0,0.791,0.959,4.8595e-05,0.99995
5280,716437533.0,Existing Customer,51.0,M,2.0,College,Single,$80K - $120K,Blue,43.0,5.0,3.0,3.0,11862.0,0.0,11862.0,0.52,4101.0,88.0,0.66,0.0,0.00029411,0.99971
5281,715109508.0,Existing Customer,44.0,F,3.0,College,Married,Unknown,Blue,36.0,3.0,1.0,4.0,8729.0,1427.0,7302.0,0.829,5347.0,96.0,,0.163,0.00015944,0.99984
5282,795392433.0,Existing Customer,35.0,F,2.0,Uneducated,Single,Unknown,Blue,29.0,3.0,1.0,1.0,2423.0,0.0,2423.0,0.663,4651.0,69.0,0.568,0.0,3.415e-05,0.99997
5283,712721358.0,Attrited Customer,48.0,F,3.0,Uneducated,Divorced,Less than $40K,Blue,36.0,5.0,3.0,2.0,4073.0,2517.0,1556.0,0.575,2059.0,43.0,0.433,0.618,0.99482,0.00518
5284,720118908.0,Existing Customer,26.0,M,0.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,2.0,4.0,9916.0,0.0,9916.0,0.793,3477.0,65.0,0.667,0.0,0.00028024,0.99972
5285,,Existing Customer,39.0,F,,Graduate,Married,Less than $40K,Blue,29.0,4.0,2.0,4.0,1438.3,949.0,489.3,0.736,4222.0,65.0,,0.66,0.00030653,0.99969
5286,718980633.0,Existing Customer,38.0,M,2.0,College,Married,$80K - $120K,Blue,36.0,3.0,3.0,3.0,6452.0,1151.0,5301.0,0.884,4835.0,84.0,0.714,0.178,0.00029411,0.99971
5287,717336408.0,Attrited Customer,,F,1.0,Doctorate,Single,Less than $40K,Blue,45.0,5.0,3.0,1.0,1952.0,1411.0,541.0,0.642,2452.0,44.0,0.63,0.723,0.99326,0.00674
5288,709546608.0,Existing Customer,37.0,F,2.0,Uneducated,Married,Less than $40K,Blue,36.0,6.0,5.0,4.0,1438.3,647.0,791.3,0.889,4803.0,64.0,0.684,0.45,0.00059255,0.99941
5289,823624158.0,Existing Customer,53.0,F,2.0,Doctorate,,Unknown,Blue,49.0,3.0,2.0,2.0,4500.0,0.0,4500.0,0.761,4579.0,78.0,0.814,0.0,0.00016471,0.99984
5290,771688983.0,Existing Customer,53.0,F,2.0,High School,Single,Less than $40K,Blue,41.0,4.0,1.0,2.0,2252.0,1811.0,441.0,0.68,4201.0,68.0,1.125,0.804,5.3542e-05,0.99995
5291,708701358.0,Existing Customer,39.0,F,2.0,Uneducated,Single,Less than $40K,Blue,36.0,3.0,2.0,3.0,2370.0,2031.0,339.0,0.889,4000.0,79.0,0.975,0.857,0.00019683,0.9998
5292,712048008.0,Existing Customer,56.0,F,4.0,High School,Single,$40K - $60K,Blue,44.0,3.0,2.0,,2610.0,1988.0,622.0,0.576,4127.0,69.0,0.533,0.762,0.00011604,0.99988
5293,710712783.0,Existing Customer,52.0,F,4.0,Unknown,Married,Less than $40K,Blue,,3.0,3.0,3.0,2294.0,1787.0,507.0,0.748,3904.0,76.0,0.854,0.779,0.00034872,0.99965
5294,716626008.0,Existing Customer,51.0,F,2.0,Graduate,Divorced,Unknown,Blue,36.0,4.0,3.0,4.0,5062.0,1659.0,3403.0,0.836,4243.0,102.0,0.672,0.328,0.000516,0.99948
5295,718284408.0,Existing Customer,43.0,F,3.0,Unknown,Married,Less than $40K,Blue,30.0,5.0,2.0,2.0,2415.0,1452.0,963.0,0.609,3970.0,68.0,0.619,0.601,0.00012982,0.99987
5296,717414933.0,Existing Customer,51.0,F,1.0,High School,Single,Less than $40K,Blue,45.0,3.0,3.0,3.0,2918.0,2049.0,869.0,0.501,3818.0,61.0,,0.702,0.00027604,0.99972
5297,713032233.0,Existing Customer,53.0,F,2.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,1.0,4.0,2708.0,,437.0,0.61,4812.0,83.0,0.766,0.839,0.00015804,0.99984
5298,714234858.0,Existing Customer,54.0,F,3.0,High School,Married,Less than $40K,Blue,,5.0,1.0,4.0,3666.0,1739.0,1927.0,0.779,4735.0,84.0,0.826,0.474,0.00015942,0.99984
5299,714818058.0,Existing Customer,36.0,F,4.0,High School,Married,$40K - $60K,Blue,30.0,3.0,3.0,1.0,1438.3,0.0,1438.3,0.71,4591.0,74.0,0.644,0.0,0.0001106,0.99989
5300,708731658.0,Attrited Customer,53.0,F,0.0,High School,Married,Less than $40K,Blue,41.0,3.0,3.0,4.0,1438.3,0.0,1438.3,0.387,1587.0,42.0,0.448,0.0,0.99768,0.00231656
5301,708706833.0,Attrited Customer,39.0,F,3.0,Uneducated,Divorced,Unknown,Blue,36.0,4.0,3.0,3.0,2809.0,0.0,2809.0,0.854,2466.0,40.0,0.538,0.0,0.99691,0.00308778
5302,780100533.0,Existing Customer,46.0,M,3.0,Graduate,Married,$80K - $120K,Blue,,5.0,2.0,4.0,26303.0,2376.0,23927.0,0.583,3586.0,67.0,0.914,0.09,0.00033886,0.99966
5303,711712983.0,Existing Customer,56.0,M,2.0,Graduate,Single,$80K - $120K,Blue,46.0,6.0,2.0,3.0,15982.0,0.0,15982.0,0.687,4503.0,80.0,0.667,0.0,0.00019143,0.99981
5304,712549758.0,Existing Customer,40.0,F,4.0,Graduate,Married,Unknown,Blue,25.0,6.0,2.0,1.0,25060.0,0.0,25060.0,0.758,3749.0,61.0,0.743,0.0,7.1987e-05,0.99993
5305,713348433.0,Existing Customer,42.0,F,3.0,High School,Single,$40K - $60K,Blue,29.0,6.0,3.0,2.0,1545.0,751.0,794.0,0.551,4477.0,62.0,0.59,0.486,0.00018145,0.99982
5306,820599333.0,Existing Customer,43.0,F,5.0,Graduate,Single,Less than $40K,Blue,38.0,6.0,2.0,2.0,1438.3,604.0,834.3,0.771,4469.0,85.0,0.932,0.42,0.00011751,0.99988
5307,787261008.0,Existing Customer,43.0,,1.0,Post-Graduate,Unknown,$60K - $80K,Blue,37.0,4.0,3.0,4.0,4112.0,1128.0,2984.0,0.587,4446.0,75.0,0.667,0.274,0.00056988,0.99943
5308,778343958.0,Existing Customer,47.0,F,3.0,Graduate,Married,Less than $40K,Blue,27.0,3.0,3.0,0.0,1451.0,0.0,1451.0,0.5,3866.0,72.0,0.714,0.0,6.8853e-05,0.99993
5309,788407833.0,Existing Customer,49.0,F,4.0,Graduate,Single,Unknown,Blue,42.0,5.0,3.0,2.0,16424.0,1368.0,15056.0,0.55,4025.0,79.0,0.881,0.083,0.00018864,0.99981
5310,760807608.0,Existing Customer,48.0,F,4.0,Uneducated,Married,Less than $40K,Blue,41.0,5.0,3.0,4.0,2340.0,1680.0,660.0,0.791,4751.0,83.0,0.804,0.718,0.0005564,0.99944
5311,771108933.0,Existing Customer,47.0,F,4.0,Graduate,Married,Less than $40K,Blue,34.0,5.0,3.0,4.0,1926.0,879.0,1047.0,0.536,4385.0,71.0,0.614,0.456,0.00054115,0.99946
5312,715954158.0,Attrited Customer,48.0,M,3.0,Post-Graduate,Married,$40K - $60K,Blue,36.0,3.0,2.0,4.0,2954.0,931.0,2023.0,0.575,2433.0,29.0,0.381,0.315,0.9975,0.00250084
5313,715499058.0,Attrited Customer,36.0,F,2.0,High School,Married,,Blue,36.0,4.0,3.0,2.0,1848.0,0.0,1848.0,0.906,2775.0,33.0,0.435,0.0,0.99431,0.00569
5314,717995958.0,Existing Customer,47.0,F,3.0,Unknown,Married,Unknown,Blue,38.0,5.0,1.0,4.0,1634.0,1463.0,171.0,0.873,4397.0,72.0,0.565,0.895,0.00018025,0.99982
5315,718736883.0,Existing Customer,49.0,F,3.0,Uneducated,Single,Less than $40K,Blue,36.0,4.0,1.0,4.0,4328.0,2058.0,2270.0,0.835,3421.0,61.0,1.033,0.476,0.00016861,0.99983
5316,721045608.0,Existing Customer,51.0,F,3.0,High School,Married,Less than $40K,Blue,32.0,6.0,3.0,3.0,2943.0,2131.0,812.0,0.597,4554.0,75.0,0.562,0.724,0.00030516,0.99969
5317,715215108.0,Existing Customer,54.0,F,,Unknown,Married,Less than $40K,Blue,46.0,4.0,3.0,3.0,2611.0,1573.0,1038.0,,4899.0,68.0,0.581,0.602,0.00033251,0.99967
5318,795823383.0,Existing Customer,43.0,F,4.0,Graduate,Single,Less than $40K,Blue,37.0,5.0,1.0,3.0,2419.0,0.0,2419.0,0.762,3888.0,63.0,0.853,0.0,9.7154e-05,0.9999
5319,718338708.0,Existing Customer,49.0,F,1.0,Graduate,Married,$40K - $60K,Blue,38.0,5.0,2.0,2.0,5481.0,0.0,5481.0,0.784,3380.0,73.0,0.78,0.0,0.00010684,0.99989
5320,713588958.0,Existing Customer,40.0,F,4.0,Unknown,,Less than $40K,Blue,25.0,4.0,1.0,1.0,2129.0,1507.0,622.0,0.636,3655.0,70.0,0.667,0.708,3.8289e-05,0.99996
5321,710120358.0,Existing Customer,40.0,M,3.0,Unknown,Married,$60K - $80K,Blue,27.0,6.0,2.0,4.0,9026.0,2312.0,6714.0,0.561,2229.0,37.0,0.762,0.256,0.00037246,0.99963
5322,809582058.0,Existing Customer,48.0,M,2.0,Unknown,Unknown,$40K - $60K,Blue,43.0,5.0,2.0,,1761.0,1249.0,512.0,0.936,4410.0,73.0,0.622,0.709,0.00012511,0.99987
5323,709199358.0,Attrited Customer,60.0,M,1.0,Uneducated,Married,Less than $40K,Blue,36.0,1.0,3.0,4.0,3316.0,0.0,3316.0,0.372,1684.0,19.0,0.188,0.0,0.998,0.002003
5324,821889858.0,Attrited Customer,50.0,F,1.0,Doctorate,Single,Unknown,Blue,46.0,6.0,4.0,3.0,1970.0,1477.0,493.0,0.662,2493.0,44.0,0.571,0.75,0.99799,0.002009
5325,815324433.0,Existing Customer,46.0,F,4.0,High School,Married,Less than $40K,Blue,41.0,6.0,3.0,1.0,1438.3,0.0,1438.3,0.921,4200.0,86.0,0.536,0.0,0.0001106,0.99989
5326,793656633.0,Existing Customer,35.0,F,3.0,Uneducated,Married,Unknown,Blue,29.0,3.0,3.0,1.0,2278.0,1303.0,975.0,0.645,5101.0,76.0,0.617,0.572,0.00011574,0.99988
5327,713246208.0,Existing Customer,65.0,M,1.0,Unknown,Single,$40K - $60K,Blue,,6.0,2.0,4.0,13364.0,1318.0,12046.0,1.063,4548.0,54.0,0.862,0.099,0.00033692,0.99966
5328,711493158.0,Existing Customer,52.0,M,3.0,Graduate,Single,$60K - $80K,Blue,36.0,5.0,2.0,2.0,2801.0,2467.0,334.0,0.701,4926.0,90.0,0.731,0.881,0.00011811,0.99988
5329,721163133.0,Existing Customer,,M,2.0,Graduate,Single,Unknown,Blue,36.0,6.0,3.0,1.0,28292.0,0.0,28292.0,0.542,3948.0,60.0,0.538,0.0,0.00010848,0.99989
5330,826417233.0,Existing Customer,35.0,F,4.0,College,Married,Less than $40K,Blue,31.0,3.0,3.0,4.0,2933.0,1011.0,1922.0,0.814,5089.0,71.0,0.868,0.345,0.00052613,0.99947
5331,711619608.0,Existing Customer,45.0,M,3.0,Graduate,Married,$80K - $120K,Blue,36.0,6.0,3.0,2.0,21630.0,0.0,21630.0,0.804,4584.0,84.0,0.75,0.0,0.00018665,0.99981
5332,712244733.0,Existing Customer,56.0,F,1.0,Unknown,Married,Less than $40K,Blue,45.0,4.0,1.0,2.0,3132.0,2230.0,,0.78,4412.0,73.0,0.659,0.712,5.6825e-05,
5333,709638783.0,Existing Customer,50.0,F,1.0,High School,Married,$40K - $60K,Blue,43.0,4.0,3.0,4.0,2961.0,2048.0,913.0,0.913,4056.0,92.0,0.769,0.692,0.00047086,0.99953
5334,720296808.0,Attrited Customer,52.0,F,3.0,Graduate,Married,Unknown,Blue,39.0,3.0,3.0,2.0,4173.0,1771.0,2402.0,0.711,2554.0,47.0,0.516,0.424,0.99467,0.00533
5335,718926258.0,Existing Customer,37.0,F,1.0,High School,Single,Unknown,Blue,28.0,4.0,3.0,2.0,2458.0,642.0,1816.0,0.666,4627.0,90.0,,0.261,0.00016413,0.99984
5336,714706083.0,Existing Customer,44.0,M,2.0,College,,$60K - $80K,Blue,36.0,5.0,3.0,4.0,12229.0,997.0,11232.0,0.811,4284.0,75.0,0.596,0.082,0.00050168,0.9995
5337,721473783.0,Existing Customer,35.0,F,3.0,Graduate,Married,Less than $40K,Blue,21.0,3.0,1.0,1.0,2272.0,604.0,1668.0,0.987,4614.0,75.0,0.974,0.266,3.4465e-05,0.99997
5338,712230408.0,Existing Customer,42.0,M,4.0,Uneducated,Married,$120K +,Blue,37.0,3.0,2.0,4.0,6953.0,1445.0,5508.0,0.591,3700.0,80.0,0.569,0.208,0.00035213,0.99965
5339,716186883.0,Existing Customer,48.0,F,4.0,College,Married,$40K - $60K,,37.0,3.0,6.0,2.0,1792.0,933.0,859.0,0.821,4120.0,78.0,0.773,0.521,0.00014478,0.99986
5340,715204083.0,Existing Customer,47.0,F,4.0,Doctorate,Single,Less than $40K,Blue,36.0,3.0,2.0,2.0,2765.0,901.0,1864.0,0.898,4990.0,80.0,0.905,0.326,0.00017274,0.99983
5341,709283358.0,Attrited Customer,43.0,F,4.0,Unknown,Married,Less than $40K,Blue,29.0,6.0,2.0,3.0,2895.0,0.0,2895.0,0.663,2473.0,42.0,0.273,0.0,0.99549,0.00451007
5342,817887408.0,Existing Customer,39.0,F,1.0,Uneducated,Single,Less than $40K,Blue,34.0,3.0,1.0,4.0,,,5756.0,0.649,3485.0,84.0,0.615,0.166,0.00015252,0.99985
5343,789481233.0,Attrited Customer,,M,2.0,High School,Married,$40K - $60K,Blue,30.0,5.0,3.0,3.0,2220.0,0.0,2220.0,0.872,2859.0,55.0,0.833,0.0,0.99661,0.00338788
5344,718184883.0,Existing Customer,48.0,F,3.0,High School,,Less than $40K,Blue,34.0,5.0,2.0,2.0,1495.0,0.0,1495.0,0.802,3878.0,63.0,0.703,0.0,0.00011482,0.99989
5345,821157183.0,Existing Customer,,F,5.0,Unknown,Married,Less than $40K,Blue,37.0,5.0,2.0,3.0,2541.0,,1143.0,0.635,4698.0,88.0,0.833,0.55,0.00021724,0.99978
5346,709837308.0,Existing Customer,34.0,F,3.0,Graduate,Single,Unknown,Blue,19.0,6.0,1.0,2.0,7531.0,0.0,7531.0,1.007,3833.0,71.0,0.578,,5.7151e-05,0.99994
5347,779491908.0,Existing Customer,47.0,F,4.0,Post-Graduate,Unknown,Unknown,Blue,29.0,5.0,2.0,1.0,8644.0,1391.0,7253.0,0.896,4272.0,59.0,0.686,0.161,8.4706e-05,0.99992
5348,718399233.0,Existing Customer,43.0,F,4.0,College,Single,$40K - $60K,Blue,36.0,6.0,3.0,1.0,1531.0,0.0,1531.0,0.704,4152.0,77.0,0.54,0.0,0.00011061,0.99989
5349,779447358.0,Existing Customer,50.0,F,2.0,Graduate,Married,Less than $40K,Blue,32.0,3.0,3.0,4.0,2884.0,2104.0,780.0,0.857,4486.0,93.0,0.86,0.73,0.000516,0.99948
5350,710661333.0,Attrited Customer,55.0,F,2.0,Unknown,Single,Unknown,Blue,36.0,4.0,3.0,2.0,10241.0,1545.0,8696.0,0.581,2513.0,47.0,0.424,0.151,0.99497,0.00503
5351,789114408.0,Existing Customer,50.0,F,1.0,Post-Graduate,Single,$40K - $60K,Blue,38.0,3.0,1.0,4.0,4182.0,0.0,4182.0,0.853,4693.0,82.0,0.608,0.0,0.00017455,0.99983
5352,710570058.0,Attrited Customer,44.0,F,1.0,Graduate,Single,Less than $40K,Blue,25.0,3.0,2.0,4.0,3101.0,0.0,3101.0,0.66,2512.0,37.0,0.37,0.0,0.99675,0.00325077
5353,712681608.0,Existing Customer,54.0,F,3.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,4.0,2.0,4542.0,1355.0,3187.0,0.48,4011.0,70.0,0.556,0.298,0.00023192,0.99977
5354,709086933.0,Existing Customer,40.0,F,3.0,College,Single,Less than $40K,Blue,22.0,4.0,2.0,4.0,3372.0,2517.0,855.0,0.729,4209.0,72.0,0.756,0.746,0.00032945,0.99967
5355,709179708.0,Existing Customer,40.0,M,2.0,Graduate,Divorced,$60K - $80K,Blue,36.0,3.0,1.0,2.0,3099.0,0.0,3099.0,0.72,3622.0,75.0,0.667,0.0,5.5077e-05,0.99994
5356,711206958.0,Existing Customer,41.0,F,3.0,High School,Divorced,Unknown,Blue,31.0,3.0,1.0,2.0,2416.0,1305.0,1111.0,0.93,4163.0,73.0,0.698,0.54,5.5559e-05,0.99994
5357,823928058.0,Existing Customer,52.0,F,2.0,Uneducated,Married,Less than $40K,Blue,48.0,3.0,2.0,4.0,5299.0,578.0,4721.0,0.931,4509.0,79.0,0.717,0.109,0.00033577,0.99966
5358,796330983.0,Existing Customer,41.0,F,4.0,Graduate,Single,Less than $40K,Blue,35.0,3.0,1.0,4.0,2138.0,1283.0,855.0,0.645,4785.0,85.0,0.518,0.6,0.00016574,0.99983
5359,771284658.0,Attrited Customer,47.0,F,1.0,Unknown,Married,Less than $40K,Blue,35.0,6.0,2.0,4.0,1850.0,896.0,954.0,0.724,2613.0,41.0,,0.484,0.99704,0.00295827
5360,779307558.0,Existing Customer,53.0,F,1.0,College,Unknown,$40K - $60K,Blue,35.0,4.0,3.0,3.0,3585.0,0.0,3585.0,,4806.0,81.0,0.653,0.0,0.00027607,0.99972
5361,788846508.0,Existing Customer,48.0,,4.0,Uneducated,Married,$40K - $60K,Blue,32.0,6.0,1.0,3.0,2690.0,1903.0,787.0,0.824,4567.0,81.0,0.8,0.707,9.9893e-05,0.9999
5362,783500283.0,Existing Customer,62.0,M,,Graduate,Unknown,$80K - $120K,Blue,56.0,5.0,3.0,2.0,29100.0,1228.0,27872.0,0.722,5041.0,74.0,0.805,0.042,0.00015435,0.99985
5363,802247658.0,Attrited Customer,59.0,M,2.0,Uneducated,Single,$40K - $60K,Blue,53.0,4.0,5.0,4.0,2699.0,2422.0,277.0,,2599.0,43.0,0.433,0.897,0.99832,0.00168378
5364,795573333.0,Existing Customer,41.0,M,3.0,High School,Married,$80K - $120K,,35.0,6.0,2.0,1.0,8376.0,1165.0,7211.0,0.888,4142.0,67.0,0.634,0.139,6.9242e-05,0.99993
5365,721366308.0,Existing Customer,50.0,M,3.0,Unknown,Single,$40K - $60K,Blue,39.0,4.0,3.0,1.0,13509.0,2060.0,11449.0,0.729,3702.0,64.0,0.829,0.152,0.00012373,0.99988
5366,720377433.0,Existing Customer,38.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,2.0,4.0,2396.0,2217.0,179.0,0.978,4593.0,74.0,0.721,0.925,0.00033886,0.99966
5367,711243108.0,Existing Customer,50.0,M,1.0,Doctorate,Married,$80K - $120K,Blue,36.0,5.0,3.0,3.0,18964.0,2207.0,16757.0,0.625,3835.0,78.0,0.625,0.116,0.00041087,0.99959
5368,789351783.0,Existing Customer,40.0,F,5.0,Graduate,Married,Less than $40K,Blue,30.0,3.0,2.0,2.0,,1618.0,496.0,0.664,4518.0,88.0,0.692,0.765,0.00011751,0.99988
5369,719699208.0,Existing Customer,39.0,F,4.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,4.0,1623.0,729.0,894.0,0.886,4423.0,65.0,0.806,0.449,0.0005564,0.99944
5370,720774183.0,Existing Customer,40.0,F,1.0,High School,Divorced,Less than $40K,Blue,30.0,6.0,2.0,1.0,2579.0,1959.0,620.0,0.618,4300.0,69.0,,0.76,6.2633e-05,0.99994
5371,713590158.0,Attrited Customer,41.0,M,4.0,Graduate,Single,$60K - $80K,Blue,34.0,5.0,2.0,4.0,5045.0,2080.0,2965.0,0.738,2042.0,40.0,0.481,0.412,0.99709,0.0029104
5372,715547058.0,Attrited Customer,35.0,F,0.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,3.0,4.0,2089.0,0.0,2089.0,0.871,2707.0,51.0,0.5,0.0,0.99775,0.00225216
5373,815596608.0,Existing Customer,48.0,F,5.0,,Married,$40K - $60K,Blue,43.0,4.0,1.0,3.0,2866.0,921.0,1945.0,0.654,4615.0,72.0,0.6,0.321,9.8335e-05,0.9999
5374,718921683.0,Existing Customer,49.0,M,4.0,Unknown,Married,$80K - $120K,Blue,38.0,6.0,6.0,3.0,,1835.0,7903.0,0.763,4816.0,49.0,0.885,0.188,0.00027529,0.99972
5375,720031908.0,Existing Customer,55.0,,2.0,Doctorate,Married,$60K - $80K,Blue,36.0,5.0,1.0,1.0,4370.0,0.0,4370.0,0.791,4326.0,74.0,0.721,0.0,4.8064e-05,0.99995
5376,716716083.0,Existing Customer,58.0,,3.0,Unknown,Single,$80K - $120K,Blue,36.0,6.0,2.0,3.0,3355.0,1878.0,1477.0,0.725,4578.0,84.0,0.953,0.56,0.00021834,0.99978
5377,819969933.0,Existing Customer,43.0,F,2.0,,Single,$40K - $60K,Blue,,4.0,2.0,2.0,5070.0,0.0,5070.0,0.67,4193.0,67.0,0.811,0.0,0.00011065,0.99989
5378,714382608.0,Existing Customer,35.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,2.0,0.0,2572.0,1161.0,1411.0,0.569,4315.0,85.0,0.518,0.451,4.1986e-05,0.99996
5379,720092283.0,Existing Customer,40.0,F,,Graduate,Single,Less than $40K,,31.0,4.0,2.0,3.0,2016.0,978.0,1038.0,0.736,4379.0,78.0,0.95,0.485,0.00019864,0.9998
5380,720531633.0,Attrited Customer,55.0,F,1.0,,Unknown,Less than $40K,Blue,36.0,4.0,2.0,2.0,3552.0,2517.0,1035.0,0.865,2665.0,36.0,0.333,0.709,0.99073,0.00927
5381,718508883.0,Attrited Customer,43.0,F,3.0,Unknown,Single,Less than $40K,Blue,36.0,6.0,3.0,3.0,2325.0,238.0,2087.0,0.64,2306.0,47.0,0.621,0.102,0.99711,0.00288892
5382,708794133.0,Existing Customer,46.0,F,4.0,High School,Unknown,Less than $40K,Blue,37.0,3.0,1.0,4.0,2533.0,2136.0,397.0,0.757,3197.0,50.0,1.174,0.843,0.00016112,0.99984
5383,713447583.0,Existing Customer,48.0,F,3.0,High School,Single,$40K - $60K,Blue,36.0,5.0,3.0,2.0,,2055.0,1816.0,0.824,5480.0,58.0,0.933,0.531,0.00018145,0.99982
5384,716107158.0,Attrited Customer,32.0,F,0.0,Graduate,Single,Less than $40K,Blue,20.0,5.0,1.0,5.0,3983.0,431.0,3552.0,0.887,3098.0,46.0,0.438,0.108,0.99576,0.00424232
5385,712713108.0,Existing Customer,61.0,F,0.0,Graduate,Married,Unknown,Blue,36.0,6.0,2.0,3.0,,1883.0,152.0,0.955,4802.0,85.0,0.604,0.925,0.00016428,0.99984
5386,719245083.0,Existing Customer,53.0,F,1.0,Uneducated,Single,Less than $40K,Blue,39.0,4.0,3.0,4.0,1773.0,1539.0,234.0,0.893,4087.0,74.0,0.762,0.868,0.000498,0.9995
5387,708269583.0,Existing Customer,42.0,F,3.0,Uneducated,Divorced,Less than $40K,Blue,28.0,6.0,2.0,4.0,2029.0,1377.0,652.0,0.838,4014.0,86.0,0.686,0.679,0.00034841,0.99965
5388,720234708.0,Attrited Customer,45.0,,2.0,High School,Single,$120K +,Blue,33.0,6.0,3.0,2.0,15490.0,0.0,15490.0,0.742,2429.0,50.0,0.471,0.0,0.99431,0.00569
5389,709436883.0,Existing Customer,56.0,F,2.0,Uneducated,Single,$40K - $60K,Blue,48.0,6.0,2.0,2.0,2941.0,1619.0,1322.0,0.9,5000.0,87.0,0.673,0.55,0.00011703,0.99988
5390,714140133.0,Existing Customer,42.0,F,4.0,Graduate,Unknown,Less than $40K,Blue,32.0,3.0,1.0,2.0,2314.0,1547.0,767.0,0.804,4678.0,74.0,1.0,0.669,5.7762e-05,0.99994
5391,716136333.0,Attrited Customer,40.0,F,4.0,Uneducated,Single,Less than $40K,Blue,24.0,5.0,2.0,1.0,4212.0,2517.0,1695.0,0.718,2725.0,41.0,0.519,0.598,0.98667,0.01333
5392,715031433.0,Existing Customer,57.0,M,2.0,Graduate,Married,$80K - $120K,Blue,,6.0,3.0,3.0,6248.0,1493.0,4755.0,0.597,4664.0,60.0,,0.239,0.00030251,0.9997
5393,810667158.0,Existing Customer,40.0,M,2.0,High School,Divorced,$40K - $60K,Blue,35.0,3.0,1.0,1.0,2430.0,974.0,1456.0,0.677,4344.0,75.0,0.596,0.401,3.2288e-05,0.99997
5394,715253433.0,Existing Customer,48.0,M,4.0,Unknown,Single,$80K - $120K,Blue,38.0,5.0,2.0,3.0,5543.0,1372.0,4171.0,,5266.0,79.0,0.795,0.248,0.00022068,0.99978
5395,809937933.0,Existing Customer,42.0,F,3.0,Graduate,Married,$40K - $60K,Blue,37.0,4.0,3.0,2.0,2470.0,2013.0,457.0,0.97,4384.0,82.0,1.0,0.815,0.00018665,0.99981
5396,708997833.0,Existing Customer,49.0,F,4.0,Doctorate,Single,$40K - $60K,Blue,39.0,5.0,3.0,1.0,3255.0,603.0,2652.0,0.617,4045.0,62.0,0.824,0.185,0.00016463,0.99984
5397,718296558.0,Attrited Customer,44.0,F,4.0,Unknown,Married,$40K - $60K,Blue,31.0,4.0,3.0,5.0,1691.0,1327.0,364.0,0.774,2345.0,33.0,0.435,0.785,0.99903,0.00097
5398,780086658.0,Attrited Customer,43.0,M,4.0,Doctorate,Unknown,$60K - $80K,Blue,28.0,3.0,2.0,,18229.0,0.0,18229.0,0.544,2060.0,39.0,0.625,0.0,0.99799,0.00201294
5399,708754833.0,Existing Customer,48.0,F,3.0,Uneducated,Single,Unknown,Blue,40.0,3.0,4.0,,2827.0,1182.0,1645.0,0.902,4583.0,72.0,1.0,0.418,0.00066526,0.99933
5400,788638908.0,Existing Customer,43.0,F,2.0,Graduate,Divorced,Less than $40K,Blue,30.0,4.0,2.0,4.0,2351.0,2127.0,224.0,0.703,4278.0,71.0,0.821,0.905,0.00032656,0.99967
